                    ************************************************************************************************
                    *  Z= 29 A= 61: Positive-Parity Spin-dependent Level Density [MeV-1] for Cu 61 and ldmodel= 5  *
 170.00  4.834  4.30E+24 3.68E+23 7.37E+24 4.81E+21 9.60E+21 1.42E+22 1.87E+22 2.22E+22 2.46E+22 2.62E+22 2.71E+22 2.61E+22 2.59E+22 2.44E+22 2.32E+22 2.05E+22 1.84E+22 1.61E+22 1.36E+22 1.13E+22 9.63E+21 7.57E+21 6.10E+21 4.74E+21 3.69E+21 2.75E+21 2.08E+21 1.47E+21 1.06E+21 7.42E+20 5.24E+20 3.59E+20 2.44E+20
 180.00  4.974  2.86E+25 2.43E+24 4.92E+25 3.09E+22 6.15E+22 9.16E+22 1.20E+23 1.43E+23 1.59E+23 1.70E+23 1.76E+23 1.70E+23 1.70E+23 1.60E+23 1.52E+23 1.36E+23 1.23E+23 1.08E+23 9.20E+22 7.67E+22 6.58E+22 5.20E+22 4.23E+22 3.31E+22 2.60E+22 1.96E+22 1.50E+22 1.07E+22 7.76E+21 5.51E+21 3.94E+21 2.73E+21 1.88E+21
 190.00  5.110  1.82E+26 1.53E+25 3.14E+26 1.90E+23 3.78E+23 5.63E+23 7.41E+23 8.79E+23 9.78E+23 1.05E+24 1.09E+24 1.06E+24 1.06E+24 1.00E+24 9.59E+23 8.59E+23 7.79E+23 6.88E+23 5.89E+23 4.95E+23 4.28E+23 3.40E+23 2.78E+23 2.20E+23 1.74E+23 1.32E+23 1.03E+23 7.36E+22 5.39E+22 3.88E+22 2.80E+22 1.96E+22 1.37E+22
 200.00  5.243  9.69E+26 7.88E+25 1.63E+27 9.58E+23 1.91E+24 2.84E+24 3.74E+24 4.45E+24 4.96E+24 5.32E+24 5.53E+24 5.39E+24 5.40E+24 5.14E+24 4.92E+24 4.43E+24 4.03E+24 3.58E+24 3.08E+24 2.60E+24 2.26E+24 1.80E+24 1.49E+24 1.19E+24 9.43E+23 7.23E+23 5.62E+23 4.08E+23 3.02E+23 2.19E+23 1.60E+23 1.13E+23 7.95E+22

                    ************************************************************************************************
                    *  Z= 29 A= 61: Negative-Parity Spin-dependent Level Density [MeV-1] for Cu 61 and ldmodel= 5  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2
   0.25  0.185  2.50E-31 1.00E-30 9.00E-28 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.50  0.262  5.00E-31 1.00E-30 9.00E-28 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.75  0.321  7.50E-31 1.00E-30 9.00E-28 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.00  0.371  1.00E-30 1.00E-30 9.00E-28 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.25  0.415  1.27E+00 5.10E+00 2.32E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.50  0.454  2.66E+00 5.54E+00 2.69E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.75  0.490  4.28E+00 6.46E+00 3.77E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.00  0.524  7.39E+00 1.24E+01 6.51E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.25  0.556  1.13E+01 1.58E+01 8.58E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.50  0.586  1.81E+01 2.70E+01 1.54E+02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.75  0.615  2.85E+01 4.16E+01 2.31E+02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.00  0.642  4.20E+01 5.39E+01 3.28E+02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.25  0.668  5.81E+01 6.44E+01 4.24E+02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.50  0.694  7.62E+01 7.24E+01 5.02E+02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.75  0.718  9.59E+01 7.89E+01 6.03E+02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.00  0.741  1.16E+02 8.05E+01 6.61E+02 9.96E-01 2.35E+00 4.96E-01 4.96E-01 8.58E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.25  0.764  1.43E+02 1.09E+02 8.27E+02 1.16E+00 2.74E+00 2.56E+00 1.08E+00 1.00E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.786  1.77E+02 1.35E+02 1.04E+03 2.43E+00 4.17E+00 3.38E+00 3.46E+00 2.85E+00 1.36E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.808  2.21E+02 1.78E+02 1.31E+03 3.70E+00 6.39E+00 6.17E+00 5.47E+00 4.60E+00 2.07E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.829  2.86E+02 2.57E+02 1.82E+03 3.39E+00 5.78E+00 8.33E+00 8.21E+00 6.82E+00 4.36E+00 5.17E-01 1.00E-30 3.62E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.869  5.01E+02 4.30E+02 3.10E+03 9.06E+00 1.63E+01 1.35E+01 1.54E+01 1.46E+01 1.20E+01 4.08E+00 5.78E-01 1.00E+00 3.62E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.908  8.52E+02 7.03E+02 5.19E+03 1.53E+01 3.16E+01 3.96E+01 4.05E+01 2.41E+01 2.42E+01 1.41E+01 6.70E+00 1.72E+00 1.50E+00 3.62E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  0.945  1.39E+03 1.08E+03 8.24E+03 2.69E+01 5.52E+01 8.37E+01 7.94E+01 5.85E+01 4.36E+01 2.98E+01 1.96E+01 4.04E+00 2.29E+00 9.59E-01 3.92E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  0.981  2.15E+03 1.52E+03 1.24E+04 3.92E+01 6.52E+01 8.76E+01 1.09E+02 1.09E+02 8.93E+01 4.73E+01 3.21E+01 1.59E+01 3.66E+00 2.22E+00 9.59E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  1.015  3.21E+03 2.12E+03 1.80E+04 3.26E+01 5.43E+01 7.93E+01 1.15E+02 1.27E+02 1.40E+02 8.29E+01 4.86E+01 3.34E+01 9.14E+00 4.27E+00 1.69E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  1.049  4.76E+03 3.09E+03 2.62E+04 6.51E+01 1.37E+02 1.82E+02 1.59E+02 1.52E+02 1.59E+02 1.45E+02 9.46E+01 4.74E+01 2.55E+01 5.92E+00 3.67E+00 5.37E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  1.081  7.11E+03 4.71E+03 3.96E+04 1.72E+02 3.35E+02 3.61E+02 3.53E+02 3.06E+02 2.51E+02 2.03E+02 1.65E+02 7.55E+01 4.73E+01 1.55E+01 5.72E+00 1.51E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  1.112  1.07E+04 7.11E+03 6.03E+04 2.84E+02 5.08E+02 6.08E+02 7.01E+02 5.77E+02 5.15E+02 2.76E+02 2.40E+02 1.50E+02 7.57E+01 3.35E+01 9.81E+00 3.88E+00 9.29E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  1.143  1.59E+04 1.05E+04 9.05E+04 4.11E+02 7.82E+02 9.86E+02 1.11E+03 9.92E+02 8.83E+02 5.07E+02 3.35E+02 2.58E+02 1.46E+02 6.16E+01 2.38E+01 8.05E+00 2.47E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  1.172  2.35E+04 1.52E+04 1.34E+05 5.53E+02 1.12E+03 1.43E+03 1.63E+03 1.52E+03 1.39E+03 9.15E+02 5.60E+02 3.49E+02 2.50E+02 1.03E+02 5.04E+01 1.14E+01 5.05E+00 3.92E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  1.230  5.24E+04 2.89E+04 2.68E+05 9.85E+02 1.86E+03 2.52E+03 2.93E+03 2.95E+03 2.89E+03 2.20E+03 1.65E+03 9.52E+02 5.19E+02 3.26E+02 1.50E+02 5.11E+01 1.27E+01 4.67E+00 7.83E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  1.284  1.10E+05 5.72E+04 5.40E+05 2.38E+03 4.78E+03 6.01E+03 6.57E+03 5.97E+03 5.72E+03 4.41E+03 3.53E+03 2.37E+03 1.43E+03 6.93E+02 4.35E+02 1.48E+02 5.36E+01 1.46E+01 4.19E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.337  2.24E+05 1.14E+05 1.10E+06 4.78E+03 9.21E+03 1.21E+04 1.42E+04 1.37E+04 1.30E+04 9.12E+03 7.07E+03 5.03E+03 3.39E+03 1.84E+03 9.64E+02 4.57E+02 1.78E+02 5.25E+01 1.68E+01 5.38E+00 4.07E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.387  4.36E+05 2.12E+05 2.12E+06 8.40E+03 1.66E+04 2.17E+04 2.54E+04 2.54E+04 2.54E+04 1.98E+04 1.52E+04 1.02E+04 7.19E+03 4.29E+03 2.49E+03 1.02E+03 5.13E+02 1.72E+02 4.75E+01 1.52E+01 3.47E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.436  8.17E+05 3.81E+05 3.91E+06 1.58E+04 3.10E+04 4.05E+04 4.69E+04 4.66E+04 4.59E+04 3.71E+04 3.08E+04 2.17E+04 1.43E+04 8.94E+03 5.60E+03 2.56E+03 1.14E+03 4.78E+02 1.61E+02 4.17E+01 1.28E+01 8.13E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  16.00  1.483  1.52E+06 7.06E+05 7.34E+06 2.84E+04 5.58E+04 7.43E+04 8.69E+04 8.68E+04 8.59E+04 6.80E+04 5.63E+04 4.18E+04 2.99E+04 1.80E+04 1.16E+04 5.74E+03 2.78E+03 1.15E+03 4.80E+02 1.34E+02 4.12E+01 1.13E+01 1.37E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  17.00  1.529  2.76E+06 1.24E+06 1.32E+07 4.91E+04 9.64E+04 1.28E+05 1.52E+05 1.54E+05 1.55E+05 1.26E+05 1.04E+05 7.68E+04 5.67E+04 3.67E+04 2.34E+04 1.21E+04 6.42E+03 2.77E+03 1.20E+03 4.10E+02 1.31E+02 3.22E+01 7.24E+00 1.22E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  18.00  1.573  4.85E+06 2.09E+06 2.30E+07 8.34E+04 1.64E+05 2.20E+05 2.61E+05 2.65E+05 2.68E+05 2.22E+05 1.88E+05 1.42E+05 1.04E+05 6.90E+04 4.69E+04 2.41E+04 1.34E+04 6.28E+03 2.66E+03 1.06E+03 3.67E+02 9.57E+01 2.56E+01 4.23E+00 8.13E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  19.00  1.616  8.41E+06 3.56E+06 3.98E+07 1.36E+05 2.65E+05 3.59E+05 4.28E+05 4.42E+05 4.52E+05 3.80E+05 3.26E+05 2.51E+05 1.89E+05 1.26E+05 8.66E+04 4.83E+04 2.65E+04 1.32E+04 6.18E+03 2.40E+03 9.85E+02 2.62E+02 8.03E+01 2.02E+01 2.36E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  20.00  1.658  1.43E+07 5.92E+06 6.76E+07 2.17E+05 4.27E+05 5.77E+05 6.89E+05 7.18E+05 7.37E+05 6.31E+05 5.50E+05 4.29E+05 3.29E+05 2.27E+05 1.58E+05 8.98E+04 5.27E+04 2.63E+04 1.32E+04 5.50E+03 2.32E+03 7.33E+02 2.22E+02 6.50E+01 1.71E+01 3.56E+00 4.07E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  22.50  1.759  6.10E+07 1.87E+07 2.25E+08 6.50E+05 1.28E+06 1.74E+06 2.09E+06 2.20E+06 2.30E+06 2.03E+06 1.81E+06 1.47E+06 1.16E+06 8.38E+05 6.14E+05 3.71E+05 2.31E+05 1.27E+05 6.78E+04 3.19E+04 1.48E+04 5.50E+03 1.99E+03 6.23E+02 1.89E+02 4.54E+01 2.34E+01 4.48E+00 2.47E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  25.00  1.854  1.96E+08 5.41E+07 6.81E+08 1.71E+06 3.37E+06 4.64E+06 5.66E+06 6.10E+06 6.45E+06 5.85E+06 5.32E+06 4.42E+06 3.61E+06 2.72E+06 2.07E+06 1.32E+06 8.69E+05 5.09E+05 2.93E+05 1.50E+05 7.72E+04 3.14E+04 1.31E+04 4.74E+03 1.66E+03 4.88E+02 1.49E+02 3.33E+01 1.27E+01 2.56E+00 1.00E-30 1.00E-30 1.00E-30
  30.00  2.031  1.90E+09 3.42E+08 4.63E+09 9.38E+06 1.85E+07 2.57E+07 3.17E+07 3.46E+07 3.70E+07 3.46E+07 3.26E+07 2.85E+07 2.44E+07 1.94E+07 1.57E+07 1.10E+07 7.76E+06 5.08E+06 3.25E+06 1.87E+06 1.09E+06 5.27E+05 2.57E+05 1.12E+05 4.66E+04 1.72E+04 6.41E+03 1.92E+03 5.79E+02 1.55E+02 8.01E+01 1.51E+01 2.13E+00
  40.00  2.345  7.91E+10 7.72E+09 1.14E+11 1.86E+08 3.66E+08 5.12E+08 6.34E+08 7.01E+08 7.63E+08 7.29E+08 7.04E+08 6.34E+08 5.62E+08 4.69E+08 3.97E+08 3.02E+08 2.32E+08 1.69E+08 1.21E+08 8.16E+07 5.53E+07 3.28E+07 1.97E+07 1.08E+07 5.75E+06 2.75E+06 1.31E+06 5.22E+05 2.07E+05 7.28E+04 2.47E+04 7.34E+03 2.10E+03
  50.00  2.622  1.49E+12 1.41E+11 2.14E+12 3.28E+09 6.48E+09 9.07E+09 1.13E+10 1.26E+10 1.37E+10 1.32E+10 1.28E+10 1.16E+10 1.04E+10 8.74E+09 7.47E+09 5.77E+09 4.53E+09 3.37E+09 2.48E+09 1.73E+09 1.23E+09 7.85E+08 5.10E+08 3.11E+08 1.88E+08 1.06E+08 6.00E+07 2.95E+07 1.44E+07 6.39E+06 2.71E+06 1.03E+06 3.83E+05
  60.00  2.872  3.32E+13 3.17E+12 4.99E+13 6.36E+10 1.26E+11 1.85E+11 2.40E+11 2.75E+11 2.94E+11 2.95E+11 2.86E+11 2.54E+11 2.35E+11 2.02E+11 1.75E+11 1.38E+11 1.11E+11 8.56E+10 6.25E+10 4.45E+10 3.29E+10 2.14E+10 1.45E+10 9.21E+09 5.84E+09 3.47E+09 2.10E+09 1.12E+09 6.06E+08 3.15E+08 1.62E+08 7.77E+07 3.60E+07
  70.00  3.102  5.93E+14 5.60E+13 9.09E+14 1.06E+12 2.09E+12 3.09E+12 4.04E+12 4.67E+12 4.99E+12 5.08E+12 4.98E+12 4.47E+12 4.19E+12 3.65E+12 3.22E+12 2.58E+12 2.11E+12 1.66E+12 1.24E+12 9.03E+11 6.85E+11 4.57E+11 3.18E+11 2.08E+11 1.37E+11 8.44E+10 5.28E+10 2.93E+10 1.67E+10 9.22E+09 5.09E+09 2.65E+09 1.36E+09
  80.00  3.316  8.99E+15 8.40E+14 1.41E+16 1.50E+13 2.97E+13 4.40E+13 5.76E+13 6.68E+13 7.20E+13 7.38E+13 7.30E+13 6.63E+13 6.28E+13 5.55E+13 4.96E+13 4.05E+13 3.36E+13 2.69E+13 2.06E+13 1.53E+13 1.19E+13 8.11E+12 5.81E+12 3.93E+12 2.65E+12 1.69E+12 1.09E+12 6.32E+11 3.75E+11 2.15E+11 1.25E+11 6.82E+10 3.68E+10
  90.00  3.517  1.19E+17 1.10E+16 1.89E+17 1.87E+14 3.72E+14 5.50E+14 7.21E+14 8.40E+14 9.09E+14 9.39E+14 9.38E+14 8.60E+14 8.21E+14 7.32E+14 6.62E+14 5.48E+14 4.62E+14 3.76E+14 2.92E+14 2.22E+14 1.75E+14 1.23E+14 8.98E+13 6.23E+13 4.31E+13 2.83E+13 1.89E+13 1.14E+13 6.96E+12 4.14E+12 2.49E+12 1.42E+12 8.01E+11
 100.00  3.707  1.40E+18 1.28E+17 2.26E+18 2.09E+15 4.14E+15 6.14E+15 8.03E+15 9.43E+15 1.02E+16 1.06E+16 1.07E+16 9.88E+15 9.48E+15 8.54E+15 7.83E+15 6.54E+15 5.59E+15 4.60E+15 3.63E+15 2.81E+15 2.25E+15 1.61E+15 1.20E+15 8.48E+14 6.02E+14 4.05E+14 2.77E+14 1.72E+14 1.09E+14 6.69E+13 4.15E+13 2.45E+13 1.43E+13
 110.00  3.888  1.48E+19 1.34E+18 2.42E+19 2.10E+16 4.18E+16 6.20E+16 8.12E+16 9.53E+16 1.04E+17 1.09E+17 1.09E+17 1.02E+17 9.89E+16 9.02E+16 8.24E+16 7.01E+16 6.05E+16 5.04E+16 4.03E+16 3.16E+16 2.57E+16 1.87E+16 1.42E+16 1.02E+16 7.38E+15 5.07E+15 3.54E+15 2.26E+15 1.47E+15 9.24E+14 5.90E+14 3.60E+14 2.18E+14
 120.00  4.061  1.43E+20 1.28E+19 2.37E+20 1.95E+17 3.87E+17 5.74E+17 7.53E+17 8.82E+17 9.69E+17 1.02E+18 1.03E+18 9.68E+17 9.43E+17 8.64E+17 7.99E+17 6.84E+17 5.95E+17 5.01E+17 4.06E+17 3.22E+17 2.64E+17 1.96E+17 1.51E+17 1.10E+17 8.12E+16 5.67E+16 4.02E+16 2.62E+16 1.74E+16 1.13E+16 7.36E+15 4.61E+15 2.86E+15
