                    ************************************************************************************************
                    *  Z= 29 A= 59: Positive-Parity Spin-dependent Level Density [MeV-1] for Cu 59 and ldmodel= 5  *
 170.00  5.260  2.38E+24 2.03E+23 3.94E+24 2.84E+21 5.65E+21 8.40E+21 1.11E+22 1.26E+22 1.40E+22 1.51E+22 1.59E+22 1.50E+22 1.46E+22 1.36E+22 1.26E+22 1.13E+22 1.02E+22 8.43E+21 7.02E+21 5.76E+21 4.78E+21 3.71E+21 2.94E+21 2.27E+21 1.74E+21 1.24E+21 8.88E+20 6.34E+20 4.59E+20 3.09E+20 2.12E+20 1.43E+20 9.78E+19
 180.00  5.412  1.56E+25 1.32E+24 2.60E+25 1.80E+22 3.58E+22 5.32E+22 7.01E+22 8.05E+22 8.99E+22 9.63E+22 1.02E+23 9.69E+22 9.46E+22 8.82E+22 8.19E+22 7.36E+22 6.74E+22 5.58E+22 4.68E+22 3.87E+22 3.23E+22 2.54E+22 2.02E+22 1.58E+22 1.22E+22 8.80E+21 6.37E+21 4.59E+21 3.36E+21 2.29E+21 1.59E+21 1.09E+21 7.54E+20
 190.00  5.560  9.79E+25 8.23E+24 1.64E+26 1.10E+23 2.18E+23 3.23E+23 4.26E+23 4.88E+23 5.47E+23 5.87E+23 6.24E+23 5.96E+23 5.85E+23 5.48E+23 5.10E+23 4.60E+23 4.23E+23 3.52E+23 2.98E+23 2.48E+23 2.08E+23 1.65E+23 1.32E+23 1.04E+23 8.09E+22 5.91E+22 4.33E+22 3.15E+22 2.33E+22 1.61E+22 1.13E+22 7.85E+21 5.48E+21
 200.00  5.705  5.19E+26 4.21E+25 8.46E+26 5.47E+23 1.09E+24 1.62E+24 2.13E+24 2.45E+24 2.75E+24 2.96E+24 3.15E+24 3.01E+24 2.97E+24 2.79E+24 2.61E+24 2.36E+24 2.18E+24 1.82E+24 1.55E+24 1.30E+24 1.10E+24 8.75E+23 7.05E+23 5.57E+23 4.39E+23 3.22E+23 2.38E+23 1.75E+23 1.30E+23 9.08E+22 6.44E+22 4.52E+22 3.20E+22

                    ************************************************************************************************
                    *  Z= 29 A= 59: Negative-Parity Spin-dependent Level Density [MeV-1] for Cu 59 and ldmodel= 5  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2
   0.25  0.202  2.50E-31 1.00E-30 9.00E-28 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.50  0.285  5.00E-31 1.00E-30 9.00E-28 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.75  0.349  7.50E-31 1.00E-30 9.00E-28 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.00  0.403  1.00E-30 1.00E-30 9.00E-28 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.25  0.451  1.25E-30 1.00E-30 9.00E-28 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.50  0.494  1.22E+00 4.88E+00 2.02E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.75  0.534  2.68E+00 5.82E+00 2.83E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.00  0.570  4.28E+00 6.40E+00 3.51E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.25  0.605  5.68E+00 5.60E+00 3.39E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.50  0.638  8.68E+00 1.20E+01 6.75E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.75  0.669  1.29E+01 1.68E+01 9.74E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.00  0.699  1.93E+01 2.58E+01 1.54E+02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.25  0.727  3.01E+01 4.31E+01 2.43E+02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.50  0.755  4.33E+01 5.27E+01 3.26E+02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.75  0.781  5.98E+01 6.59E+01 4.22E+02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.00  0.807  7.94E+01 7.86E+01 5.12E+02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.25  0.832  1.00E+02 8.39E+01 5.92E+02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.856  1.23E+02 8.94E+01 6.78E+02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.879  1.46E+02 9.49E+01 7.50E+02 1.00E-30 1.00E-30 1.00E-30 8.81E-03 8.72E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.902  1.73E+02 1.08E+02 8.87E+02 1.12E+00 2.55E+00 5.58E-01 5.68E-01 1.87E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.946  2.60E+02 1.74E+02 1.32E+03 2.63E+00 4.54E+00 3.75E+00 3.83E+00 3.08E+00 1.51E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.988  4.27E+02 3.32E+02 2.34E+03 3.08E+00 5.69E+00 9.05E+00 8.33E+00 6.35E+00 3.36E+00 5.68E-01 3.14E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  1.028  7.10E+02 5.67E+02 4.02E+03 5.51E+00 9.25E+00 9.74E+00 1.41E+01 1.11E+01 6.00E+00 3.15E+00 1.62E+00 1.19E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  1.067  1.18E+03 9.40E+02 6.82E+03 1.51E+01 2.38E+01 2.03E+01 2.87E+01 2.10E+01 1.62E+01 8.89E+00 3.53E+00 3.47E+00 3.14E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  1.105  1.85E+03 1.34E+03 1.03E+04 2.22E+01 4.16E+01 5.00E+01 5.72E+01 4.16E+01 3.00E+01 2.06E+01 9.31E+00 4.94E+00 2.12E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  1.141  2.73E+03 1.76E+03 1.45E+04 3.07E+01 6.25E+01 8.93E+01 8.99E+01 7.74E+01 5.09E+01 3.64E+01 2.36E+01 6.72E+00 4.40E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  1.176  3.87E+03 2.28E+03 1.97E+04 3.64E+01 7.03E+01 9.50E+01 1.14E+02 1.10E+02 8.50E+01 5.71E+01 3.71E+01 1.26E+01 5.27E+00 1.95E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  1.210  5.44E+03 3.14E+03 2.72E+04 4.03E+01 8.22E+01 1.07E+02 1.31E+02 1.37E+02 1.21E+02 9.36E+01 5.00E+01 2.51E+01 8.67E+00 5.26E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  1.243  7.77E+03 4.66E+03 3.93E+04 6.89E+01 1.48E+02 1.73E+02 1.85E+02 1.74E+02 1.64E+02 1.36E+02 8.38E+01 4.66E+01 2.12E+01 7.32E+00 1.40E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  1.276  1.14E+04 7.17E+03 5.93E+04 1.56E+02 3.07E+02 3.59E+02 3.59E+02 2.82E+02 2.38E+02 2.00E+02 1.47E+02 8.27E+01 4.00E+01 1.31E+01 4.48E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  1.338  2.59E+04 1.45E+04 1.26E+05 4.67E+02 8.98E+02 1.08E+03 1.25E+03 1.03E+03 7.24E+02 4.94E+02 3.46E+02 2.23E+02 1.23E+02 5.41E+01 1.81E+01 6.22E+00 1.57E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  1.397  5.13E+04 2.54E+04 2.34E+05 6.59E+02 1.28E+03 1.76E+03 2.13E+03 2.09E+03 1.84E+03 1.39E+03 8.60E+02 5.00E+02 2.84E+02 1.61E+02 5.92E+01 1.93E+01 6.39E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.454  9.91E+04 4.78E+04 4.43E+05 1.27E+03 2.51E+03 3.21E+03 3.65E+03 3.42E+03 3.22E+03 2.84E+03 2.03E+03 1.20E+03 6.90E+02 3.61E+02 1.72E+02 5.50E+01 1.90E+01 3.73E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.509  1.88E+05 8.87E+04 8.39E+05 3.46E+03 6.76E+03 8.32E+03 9.15E+03 7.84E+03 6.42E+03 5.28E+03 4.29E+03 2.90E+03 1.71E+03 8.77E+02 4.07E+02 1.85E+02 5.56E+01 1.67E+01 7.75E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.562  3.47E+05 1.59E+05 1.55E+06 5.74E+03 1.12E+04 1.52E+04 1.82E+04 1.78E+04 1.49E+04 1.15E+04 8.29E+03 5.71E+03 3.88E+03 2.20E+03 9.75E+02 4.55E+02 1.68E+02 4.77E+01 8.46E+00 7.75E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  16.00  1.614  6.25E+05 2.79E+05 2.78E+06 8.93E+03 1.74E+04 2.31E+04 2.69E+04 2.79E+04 2.69E+04 2.39E+04 1.72E+04 1.10E+04 7.43E+03 4.81E+03 2.33E+03 1.02E+03 4.67E+02 1.47E+02 4.26E+01 5.79E+00 2.58E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  17.00  1.663  1.10E+06 4.71E+05 4.82E+06 1.87E+04 3.67E+04 4.76E+04 5.34E+04 4.93E+04 4.43E+04 3.96E+04 3.30E+04 2.33E+04 1.49E+04 9.12E+03 5.15E+03 2.43E+03 1.05E+03 4.39E+02 1.16E+02 2.67E+01 3.35E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  18.00  1.711  1.90E+06 8.07E+05 8.38E+06 3.32E+04 6.52E+04 8.80E+04 1.04E+05 9.95E+04 8.75E+04 7.21E+04 5.69E+04 4.34E+04 3.02E+04 1.83E+04 1.00E+04 5.45E+03 2.42E+03 1.01E+03 3.45E+02 8.18E+01 1.69E+01 2.93E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  19.00  1.758  3.28E+06 1.38E+06 1.46E+07 4.86E+04 9.53E+04 1.28E+05 1.56E+05 1.63E+05 1.56E+05 1.37E+05 1.04E+05 7.34E+04 5.49E+04 3.70E+04 1.99E+04 1.07E+04 5.33E+03 2.28E+03 8.41E+02 2.55E+02 6.44E+01 1.08E+01 2.58E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  20.00  1.804  5.50E+06 2.22E+06 2.41E+07 8.69E+04 1.70E+05 2.21E+05 2.57E+05 2.54E+05 2.42E+05 2.24E+05 1.90E+05 1.37E+05 9.45E+04 6.57E+04 3.93E+04 2.08E+04 1.09E+04 5.21E+03 1.91E+03 7.02E+02 1.84E+02 4.29E+01 7.43E+00 5.17E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  22.50  1.913  2.32E+07 7.07E+06 8.03E+07 2.83E+05 5.57E+05 7.59E+05 9.05E+05 9.01E+05 8.32E+05 7.44E+05 6.43E+05 5.18E+05 3.80E+05 2.56E+05 1.67E+05 9.98E+04 5.36E+04 2.85E+04 1.24E+04 4.96E+03 1.86E+03 5.41E+02 1.22E+02 1.96E+01 1.22E+01 1.75E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  25.00  2.017  7.61E+07 2.12E+07 2.51E+08 7.86E+05 1.55E+06 2.10E+06 2.52E+06 2.57E+06 2.50E+06 2.35E+06 2.08E+06 1.66E+06 1.25E+06 9.28E+05 6.25E+05 3.81E+05 2.32E+05 1.29E+05 6.23E+04 2.88E+04 1.17E+04 4.50E+03 1.32E+03 3.87E+02 8.96E+01 1.54E+01 5.90E+00 1.05E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  30.00  2.210  8.14E+08 1.48E+08 1.87E+09 4.67E+06 9.18E+06 1.27E+07 1.55E+07 1.65E+07 1.67E+07 1.63E+07 1.46E+07 1.22E+07 1.00E+07 7.86E+06 5.58E+06 3.84E+06 2.51E+06 1.56E+06 8.74E+05 4.62E+05 2.33E+05 1.05E+05 4.25E+04 1.63E+04 5.55E+03 1.58E+03 3.92E+02 8.97E+01 6.36E+01 9.67E+00 1.61E+00 1.00E-30 1.00E-30
  40.00  2.551  4.03E+10 3.95E+09 5.49E+10 1.02E+08 2.02E+08 2.83E+08 3.50E+08 3.82E+08 3.93E+08 3.90E+08 3.62E+08 3.19E+08 2.76E+08 2.30E+08 1.78E+08 1.35E+08 9.89E+07 6.95E+07 4.57E+07 2.91E+07 1.78E+07 1.01E+07 5.35E+06 2.71E+06 1.27E+06 5.41E+05 2.08E+05 7.66E+04 2.66E+04 7.70E+03 2.19E+03 1.50E+03 3.91E+02
  50.00  2.852  7.73E+11 7.33E+10 1.06E+12 1.85E+09 3.65E+09 5.11E+09 6.36E+09 6.92E+09 7.19E+09 7.12E+09 6.74E+09 6.03E+09 5.30E+09 4.47E+09 3.55E+09 2.76E+09 2.09E+09 1.54E+09 1.06E+09 7.19E+08 4.78E+08 3.00E+08 1.81E+08 1.06E+08 5.92E+07 3.04E+07 1.49E+07 6.86E+06 3.04E+06 1.19E+06 4.38E+05 1.56E+05 5.13E+04
  60.00  3.125  2.01E+13 1.93E+12 2.93E+13 4.18E+10 8.27E+10 1.21E+11 1.57E+11 1.71E+11 1.81E+11 1.84E+11 1.84E+11 1.59E+11 1.43E+11 1.20E+11 9.97E+10 7.88E+10 6.45E+10 4.53E+10 3.23E+10 2.24E+10 1.57E+10 1.00E+10 6.54E+09 4.05E+09 2.49E+09 1.35E+09 7.31E+08 3.87E+08 2.07E+08 9.77E+07 4.55E+07 2.05E+07 9.06E+06
  70.00  3.375  3.69E+14 3.49E+13 5.47E+14 7.07E+11 1.39E+12 2.06E+12 2.69E+12 2.94E+12 3.16E+12 3.24E+12 3.29E+12 2.86E+12 2.61E+12 2.23E+12 1.88E+12 1.52E+12 1.27E+12 9.07E+11 6.63E+11 4.73E+11 3.43E+11 2.25E+11 1.52E+11 9.80E+10 6.27E+10 3.55E+10 2.02E+10 1.14E+10 6.52E+09 3.36E+09 1.74E+09 8.82E+08 4.45E+08
  80.00  3.608  5.55E+15 5.19E+14 8.38E+15 9.93E+12 1.97E+13 2.91E+13 3.80E+13 4.19E+13 4.54E+13 4.68E+13 4.79E+13 4.22E+13 3.91E+13 3.38E+13 2.90E+13 2.38E+13 2.02E+13 1.48E+13 1.10E+13 8.08E+12 6.00E+12 4.06E+12 2.81E+12 1.87E+12 1.24E+12 7.29E+11 4.33E+11 2.55E+11 1.53E+11 8.26E+10 4.51E+10 2.43E+10 1.31E+10
  90.00  3.827  7.27E+16 6.72E+15 1.12E+17 1.23E+14 2.43E+14 3.59E+14 4.70E+14 5.22E+14 5.68E+14 5.90E+14 6.07E+14 5.42E+14 5.05E+14 4.43E+14 3.86E+14 3.22E+14 2.76E+14 2.07E+14 1.58E+14 1.18E+14 8.94E+13 6.19E+13 4.39E+13 3.01E+13 2.04E+13 1.25E+13 7.70E+12 4.68E+12 2.90E+12 1.64E+12 9.32E+11 5.25E+11 2.96E+11
 100.00  4.034  8.42E+17 7.70E+16 1.32E+18 1.35E+15 2.68E+15 3.96E+15 5.19E+15 5.79E+15 6.33E+15 6.61E+15 6.84E+15 6.17E+15 5.80E+15 5.14E+15 4.52E+15 3.82E+15 3.32E+15 2.53E+15 1.96E+15 1.49E+15 1.15E+15 8.14E+14 5.91E+14 4.13E+14 2.88E+14 1.81E+14 1.15E+14 7.20E+13 4.61E+13 2.69E+13 1.59E+13 9.30E+12 5.44E+12
 110.00  4.231  8.85E+18 8.01E+17 1.40E+19 1.34E+16 2.67E+16 3.95E+16 5.18E+16 5.81E+16 6.37E+16 6.69E+16 6.95E+16 6.33E+16 5.99E+16 5.36E+16 4.76E+16 4.07E+16 3.57E+16 2.76E+16 2.17E+16 1.68E+16 1.31E+16 9.44E+15 6.99E+15 4.99E+15 3.54E+15 2.29E+15 1.49E+15 9.57E+14 6.29E+14 3.78E+14 2.31E+14 1.39E+14 8.40E+13
 120.00  4.419  8.47E+19 7.58E+18 1.35E+20 1.23E+17 2.44E+17 3.62E+17 4.74E+17 5.34E+17 5.88E+17 6.20E+17 6.46E+17 5.93E+17 5.66E+17 5.10E+17 4.57E+17 3.94E+17 3.48E+17 2.73E+17 2.18E+17 1.70E+17 1.35E+17 9.86E+16 7.40E+16 5.38E+16 3.89E+16 2.57E+16 1.71E+16 1.13E+16 7.51E+15 4.65E+15 2.91E+15 1.80E+15 1.12E+15
